,0
449,"My grandfather died recently, He spent his final years as a regular user of facebook..We won't see the likes of him again."
450,I bought an answering machine today but I think it's broken.I've asked it loads of questions but nothing's happening.
451,I've made loads of money selling my version of Polo that don't have a hole in the middle.I've made an absolute mint.
452,"A boat builder is showing his son one of his forests. He turns to him and says, ""Son, one day all this will be oars"""
453,Jokes about German sausage are the wurst.
454,I've just been spending some time at my wifes grave..She still thinks I'm digging a garden pond.
455,I just saw a sign in a shop'Mosquito nets £10'. It turns out he won it on a scratchcard.
456,My wife and I are having a competition to see who can steal the most dog related stuff from our local petshop..I've just taken the lead.
457,"I used to be a wrestler, I would get a guy in a head lock and write my name on their forehead..It was my signature move."
458,This annoying guy on the bus wouldn't stop asking questions about how the journey would end. So I told him where to get off.
459,I've just saved a ton of cash on the latest iPhone. I didn't buy one.
460,My wife just said I was ignorant..Nonsense! Why? I don't even know the meaning of the word!
461,I just texted my girlfriend Ruth and told her it was over. I'm Ruthless.
462,I tried sniffing coke once..and got an ice cube stuck up my nose.
463,I just ate some mustard and had the strangest feeling that I had eaten it before. Dijon vu..
464,There was an earthquake near the Galaxy chocolate factory this morning..It sent ripples through the whole building.
465,There are two things that always make me jump..My legs.
466,I used to live in a normal house.. but then steps were taken to make it into a bungalow.
467,I just bought a TV remote control with three buttons. I was surprised they let me pay with buttons.
468,6:30 is the best time on a face clock..Hands down!
469,I just love helium..I can't speak highly enough about it!
470,My mate keeps boasting that he owns a 3 foot pack of cards. Big deal.
471,I just spent half hour grilling some chicken..but it still wouldn't tell me why it crossed the road!
472,"I hate it when people mix their metaphors, I mean come on people! It's not rocket surgery!"
473,"Two cows in a field, one says""What do you think of mad cow disease?""The other cow replies ""Won't affect me, I'm a helicopter!"""
474,Sticks and stones may break my bones..I should probably drink more milk.
475,I'd love to be a juggler. But I haven't got the balls.
476,What happens if you get scared half to death twice?
477,I've trained my dog to bring me a glass of red wine. It's a Bordeaux collie.
478,If corn oil is made from corn.. and vegetable oil is made from vegetables.. what is baby oil made from?
479,My wife is such a looker..She's brilliant at hide and seek!
480,The woman next door keeps flashing me from her upstairs bedroom window.I've no idea how she got the car up there though.
481,I don't believe in spanking my children. I find that waving a gun around works just as well..
482,Drilling for oil is boring.
483,I can see five years into the future. I have 2020 vision.
484,Why don't owls go on dates when it's raining? Because it's too wet to woo.
485,My wife said that I only ever want sex with her when I'm drunk.That's not true!.. I usually want a kebab as well.
486,I used to be a bodybuilder..or 'The Dr Frankenstein Grave Robber' as the press preferred to call me.
487,Why do people always say that nothing rhymes with orange? When it doesn't!
488,I really need to finish my essay on the wind..At the moment it's little more than a draft.
489,I just bought my wife a length of rope with a bucket on the end. I'm sure it'll go down well.
490,Ever since I started trying to relive my youth at childrens playgrounds..My social life has been on the slide.
491,As I sat watching my dad draw his final breath I realised..We make a crap pictionary team.
492,ApproverypriateSorry - that was very in appropriate.
493,Standing in the paint aisle at the DIY centre always brings a tear to my eye. I can't help but get emulsional.
494,"I've been asked out by a number of hot women in my time. 0 is a number, right?.."
495,"I didn't like my beard at first, but it grew on me."
496,"Some annoying guy in the pub was shouting that he couldn't understand how to get outside. Needless to say, they showed him the door!"
497,"The local kids are all scared of the custard and jelly covered house at the end of our street. I've no idea why, it's obviously desserted."
498,Relationships are a lot like algebra.Have you ever looked at your X and wondered Y?
499,"I'm great at multitasking. I can waste time, be unproductive and procrastinate all at once."
500,"I have ten arms, eight legs and 22 feet. what am I? A liar."
501,Did you hear about the two bed bugs who met in the mattress? They got married in the spring.
502,I buy a different brand of cling flim each time I go shopping.Just to keep things fresh.
503,"What are the advantages of living in Switzerland? Well, the flag is a big plus."
504,Not bragging but guess who got a record deal today?..3 cds for £1.. Bargain!
505,Always remember that you are unique..Just like everyone else.
506,I just saw a great documentary about how ships are kept together. It was riveting!
507,I just gave my girlfriend a ring and proposed....that we break up. Then I put the phone down on her.
508,Time flies when you're throwing watches.
509,"A duck goes into a shop &amp; asks for a tube of ChapStick. The Cashier says ""That'll be £1.50 please.The Duck says ""Just put it on my bill"""
510,"I haven't slept for three days, Because that would be too long."
511,Why do all these people with laser hair want to get it removed?
512,When my mate gave me a leaflet about anger management..I lost it.
513,Frozen sculptures are okay..Icy pose.
514,I didn't do too well in the pub quiz the other night..I know nothing about pubs.
515,Keep the dream alive.. Hit the snooze button.
516,I just got hit by a rental car. It Hertz.
517,"My grandfathers funeral has cost us over £14,000 so far..I knew it was a bad idea to bury him in a rented suit."
518,Did you hear about the poker player who lost his arm and got a prosthetic replacement? He's finding it hard to deal with.
519,What's the definition of a microwave? A flea saying goodbye.
520,I slept right through the alarm this morning. Good thing it was only a small fire.
521,"Me: ""Doctor! Doctor! I feel like a pack of cards!"" Dr: ""Sit down and I'll deal with you later"""
522,"I just got back from my mates funeral, He was killed by a tennis ball. It was a cracking service."
523,How do you stop a dog from barking in the back seat of a car? Put it in the front seat.
524,What is the same size and shape as an elephant yet weighs nothing? An elephants shadow.
525,What do you call a woodpecker with no beak? A headbanger.
526,Did you hear about the burger van that crashed into the casino? There were chips everywhere.
527,"In a fight, I can beat anybody with one hand.. The guys with two hands are always more difficult though."
528,I hated my job as an origami teacher..Too much paperwork.
529,"A number 12 walks into a bar, The barman says ""Sorry but we can't serve you, you're clearly under 18"""
530,Why can't a leopard play hide and seek? Because he's always spotted.
531,Why are there so many Smiths in the phone book? Cos they all have phones.
532,"When we were kids, we couldn't afford toys, holidays or even school uniforms..So our parents paid for them."
533,"I asked my gym instructor if he could teach me to do the splits.He said ""How flexible are you?"". I said ""I can't make Tuesdays""."
